DeltaT,t_cement,E_cement,alpha_cement,E_rock,alpha_rock,E_steel,alpha_steel,a0_interface,k_contact,r_inner,t_steel,k_cement,y_cc_max_jump_mm,y_cr_max_jump_mm,y_all_max_jump_mm
-38.29692176,0.040973808,6299250471,7.76E-06,10669434695,7.78E-06,2.00428E+11,1.06E-05,1.81E-06,0.238180035,0.14840459,0.023913546,1.671621279,0.184362224,0.190112918,0.190112918
-57.90763089,0.015861768,12223475588,1.46E-05,41911505405,1.02E-05,1.95545E+11,1.35E-05,5.76E-05,3.027294789,0.178505982,0.012861628,0.651339031,0.165358075,0.365492429,0.365492429
-63.49611234,0.054571412,5675000321,1.24E-05,13308475164,8.74E-06,2.07579E+11,1.21E-05,1.22E-05,0.102620218,0.18473498,0.014399839,0.742626102,0.282153673,0.305957863,0.305957863
-40.20886958,0.035782079,14351903369,9.14E-06,52262100589,7.30E-06,1.92696E+11,1.18E-05,3.83E-06,3.377067021,0.142175544,0.022825805,1.23665687,0.177154649,0.211635219,0.211635219
-31.08732341,0.045783125,4444566031,1.44E-05,28810589861,4.52E-06,2.01327E+11,1.10E-05,2.88E-06,1.190047989,0.114700651,0.018870871,0.634682822,0.138063817,0.241909078,0.241909078
-65.20732285,0.024884433,19099885801,7.14E-06,6917163615,1.15E-05,1.96522E+11,1.31E-05,9.07E-05,0.29117647,0.158865312,0.018354178,1.431514654,0.239970592,0.185233763,0.239970592
-74.80108125,0.039530455,10041216426,8.62E-06,6069778358,1.01E-05,2.03234E+11,1.05E-05,1.28E-06,1.973530118,0.102172316,0.016404957,0.507517705,0.136327392,0.135290934,0.136327392
-21.520945,0.020037928,6746166804,1.38E-05,18519406245,8.15E-06,1.98352E+11,1.36E-05,4.06E-05,0.175452421,0.171332399,0.020776256,1.803999026,0.197293925,0.341361171,0.341361171
-49.77517422,0.049725187,22332068295,1.06E-05,33290350834,5.36E-06,2.06922E+11,1.27E-05,3.04E-05,0.437241145,0.197177819,0.024933727,0.877053056,0.296658245,0.299983523,0.299983523
-53.90225604,0.029529518,3058520558,1.18E-05,11558067985,1.29E-05,1.92117E+11,1.13E-05,9.64E-06,0.792016011,0.129622961,0.012246892,1.05536317,0.131824801,0.23906371,0.23906371
-53.83955041,0.049695675,5202451091,8.12E-06,5042200277,7.28E-06,2.09581E+11,1.05E-05,4.89E-06,1.786546335,0.106565415,0.021584974,1.004211002,0.141290458,0.151691489,0.151691489
-49.95418033,0.029461565,13151973153,1.33E-05,21393413678,8.72E-06,1.94464E+11,1.34E-05,1.55E-05,0.403450476,0.164009794,0.01558907,0.911816239,0.214310149,0.315497115,0.315497115
-21.57732062,0.039499582,3975061582,1.01E-05,37806721853,1.15E-05,2.00888E+11,1.23E-05,6.51E-05,0.160660029,0.192784735,0.013056799,1.735053797,0.259211115,0.286523293,0.286523293
-74.63040788,0.019968592,17070966507,1.13E-05,9813181392,4.51E-06,1.95692E+11,1.17E-05,2.07E-06,4.485850706,0.136945581,0.024118238,0.533440719,0.153537594,0.23159185,0.23159185
-65.03472723,0.045927989,11225187913,1.29E-05,16025217355,8.13E-06,2.03967E+11,1.28E-05,5.55E-05,0.688315376,0.18033901,0.022015872,1.501368987,0.240227928,0.374168937,0.374168937
-31.14178751,0.024990834,7544436841,9.63E-06,45228350030,1.01E-05,1.9885E+11,1.12E-05,1.75E-06,1.049813824,0.149501382,0.015215305,0.611728075,0.166539083,0.203312833,0.203312833
-40.38961196,0.05471764,24349058159,1.49E-05,25360689098,1.29E-05,2.05252E+11,1.00E-05,7.42E-06,2.956424265,0.119096636,0.017545437,1.283205957,0.114895111,0.28688256,0.28688256
-63.43516087,0.035889866,3336979501,7.65E-06,8149744335,5.35E-06,1.90057E+11,1.39E-05,2.33E-05,0.244447084,0.151539489,0.019686731,0.707960635,0.271690682,0.167381695,0.271690682
-57.84664199,0.040871482,20786365707,9.28E-06,19751265077,4.57E-06,2.03067E+11,1.27E-05,3.43E-05,3.304659305,0.157767772,0.020577884,0.68406171,0.240263552,0.211458389,0.240263552
-38.47764459,0.015709993,3712689416,1.20E-05,6349039845,1.11E-05,1.97872E+11,1.13E-05,1.09E-06,0.104729506,0.112868401,0.016190716,1.60901957,0.114385535,0.199867531,0.199867531
-33.03863572,0.05388007,9423957630,7.25E-06,12354457844,9.35E-06,2.06776E+11,1.04E-05,8.16E-06,0.297196882,0.143230423,0.012045346,0.826907345,0.184395445,0.152125795,0.184395445
-70.63739253,0.028015473,8257162038,1.41E-05,34900065201,6.36E-06,1.91659E+11,1.36E-05,2.59E-05,1.164671198,0.186610019,0.024722659,1.316839809,0.214211186,0.407029756,0.407029756
-76.54170426,0.058899331,4638336646,1.37E-05,56958887962,5.98E-06,2.08684E+11,1.09E-05,3.40E-06,0.180069617,0.130674573,0.022617914,0.927855879,0.180537621,0.285374795,0.285374795
-27.16559498,0.034441069,15283966892,8.98E-06,14788784836,1.20E-05,1.93488E+11,1.30E-05,1.07E-05,1.927322249,0.199055695,0.014207818,1.164347063,0.266093025,0.269774829,0.269774829
-44.35081273,0.047297186,6172812554,1.17E-05,7521945300,1.02E-05,2.0241E+11,1.22E-05,8.04E-05,0.773379559,0.170238029,0.018149461,0.566839356,0.245732641,0.270266969,0.270266969
-51.94248896,0.020729533,11970161407,1.10E-05,31943748838,7.76E-06,1.97293E+11,1.19E-05,2.53E-06,0.448693988,0.100337131,0.018675676,1.926829809,0.101719926,0.186030516,0.186030516
-51.18942514,0.048100939,3650808316,1.45E-05,10560443625,1.24E-05,1.93995E+11,1.21E-05,1.27E-06,0.934895261,0.105601752,0.022246905,0.767258156,0.150242537,0.254713751,0.254713751
-45.01864668,0.022631849,20449850547,7.78E-06,40735151817,5.85E-06,2.08799E+11,1.20E-05,4.01E-05,0.603676225,0.173933276,0.01462243,1.196648774,0.209775896,0.19861066,0.209775896
-24.63635044,0.057593723,7854703204,1.26E-05,23105630347,7.64E-06,1.95225E+11,1.08E-05,3.01E-05,0.214386889,0.19496915,0.016965159,0.62796627,0.245997713,0.311358192,0.311358192
-79.15406151,0.032827742,8969552004,9.75E-06,5439135258,1.06E-05,2.00107E+11,1.31E-05,9.48E-06,2.632816977,0.125020193,0.019905168,1.446210297,0.176991953,0.215057783,0.215057783
-70.0016016,0.052769385,16067093973,1.05E-05,8791982444,1.10E-05,1.9963E+11,1.03E-05,1.20E-05,0.344094552,0.182500299,0.020948063,0.513353697,0.235406296,0.259300042,0.259300042
-33.82374344,0.02659724,4873311570,1.12E-05,27392510865,5.01E-06,2.04435E+11,1.37E-05,3.81E-06,1.644705701,0.137549817,0.015775273,1.784240029,0.163295279,0.239240681,0.239240681
-35.83141327,0.041870156,12173036804,8.50E-06,48735354146,6.80E-06,1.90838E+11,1.26E-05,2.85E-06,4.12967133,0.118156003,0.013230405,0.849357528,0.175191982,0.153606726,0.175191982
-60.34201156,0.017807402,6274393216,1.32E-05,17246831851,9.23E-06,2.05721E+11,1.15E-05,9.05E-05,0.137024632,0.161489053,0.023493923,1.090049378,0.161011543,0.314745498,0.314745498
-62.19515095,0.056133893,14291107110,1.18E-05,32350758538,9.73E-06,1.98653E+11,1.02E-05,1.38E-05,2.191761637,0.155266117,0.023267495,1.896683384,0.157752507,0.326346294,0.326346294
-41.47870293,0.03699841,5650303672,1.06E-05,11438155987,8.28E-06,2.03535E+11,1.38E-05,4.34E-06,0.201669345,0.124378892,0.014008897,0.569416995,0.210679907,0.181333625,0.210679907
-28.16221796,0.043828612,19174961292,1.38E-05,5892204163,5.51E-06,1.92441E+11,1.29E-05,1.84E-06,0.502519523,0.143827638,0.017988527,1.109582722,0.194308188,0.299072916,0.299072916
-68.16355634,0.02399001,4462536748,8.60E-06,18352303148,1.25E-05,2.07246E+11,1.11E-05,5.80E-05,0.879484996,0.176222432,0.019287269,0.984024763,0.193124627,0.241222371,0.241222371
-73.50744195,0.03760062,6716604578,7.13E-06,29683465580,8.88E-06,1.93019E+11,1.25E-05,1.50E-06,0.114063274,0.131298061,0.020334133,1.398773007,0.218947899,0.152726475,0.218947899
-22.78345648,0.019168354,9998984461,1.44E-05,6981246448,6.88E-06,2.07902E+11,1.16E-05,4.78E-05,3.884925825,0.188691329,0.016796259,0.787130912,0.131068729,0.354524232,0.354524232
-46.85739512,0.051312343,3070992785,9.15E-06,13692976856,4.10E-06,1.96825E+11,1.06E-05,2.00E-05,1.369186521,0.167710387,0.012612903,1.619176475,0.188850856,0.238795179,0.238795179
-56.85116297,0.030770696,22419076728,1.24E-05,52802294161,1.17E-05,2.01629E+11,1.33E-05,6.35E-06,0.323681431,0.111824687,0.024516894,0.672718369,0.174189822,0.221089293,0.221089293
-55.85728316,0.040218481,9700671282,1.30E-05,8545997452,1.26E-05,1.95386E+11,1.39E-05,3.85E-05,1.530711586,0.146999701,0.014422857,1.56904339,0.19924416,0.31486658,0.31486658
-47.9653153,0.019275742,8498266215,8.30E-06,24126402163,5.69E-06,2.00581E+11,1.02E-05,1.21E-06,0.368871068,0.179398309,0.022859931,0.696096569,0.1815169,0.213162003,0.213162003
-23.31671875,0.049006946,21571192860,1.10E-05,47326831887,8.39E-06,1.94145E+11,1.10E-05,9.11E-06,0.130002361,0.151990389,0.018892302,1.340808301,0.195985923,0.251330312,0.251330312
-72.86128372,0.030173598,3853495946,1.03E-05,15203720740,9.90E-06,2.09262E+11,1.29E-05,2.87E-05,4.343787375,0.121111556,0.018389891,0.80574469,0.172333231,0.200765975,0.200765975
-67.04486396,0.055410483,5848255081,9.95E-06,9315688158,1.18E-05,1.90983E+11,1.16E-05,4.04E-06,0.554323487,0.164535462,0.016381951,1.144269483,0.225996231,0.263174276,0.263174276
-29.16046128,0.035170971,11341899939,1.27E-05,39536473300,4.28E-06,2.06178E+11,1.24E-05,1.28E-05,1.019499447,0.108652052,0.020742143,0.95161784,0.139705501,0.219719133,0.219719133
-42.12144269,0.045215963,4580700927,7.96E-06,20364366047,6.98E-06,1.99798E+11,1.33E-05,9.59E-05,2.540369017,0.134564444,0.024912308,1.977356313,0.207147446,0.192768243,0.207147446
-61.6735469,0.025679559,15092629881,1.47E-05,5284102279,9.06E-06,2.04916E+11,1.07E-05,3.05E-06,0.222434236,0.19196763,0.012211191,0.556637985,0.179228186,0.351646012,0.351646012
-59.8206583,0.053183149,4126223440,1.24E-05,30527365644,1.05E-05,1.91958E+11,1.19E-05,4.72E-06,3.616120866,0.198238583,0.015027268,0.887847064,0.259531743,0.355761368,0.355761368
-36.47481777,0.028730289,17722946364,9.08E-06,7928377753,7.47E-06,2.07076E+11,1.20E-05,1.49E-05,0.122290069,0.128293442,0.021848465,1.023218728,0.185728497,0.174480023,0.185728497
-34.82220804,0.041582179,5356606602,1.44E-05,14103076016,5.75E-06,1.98198E+11,1.32E-05,6.31E-05,0.30705892,0.102423774,0.019493934,0.542483816,0.164870302,0.214404013,0.214404013
-68.88360346,0.015019939,13539479359,7.08E-06,59872873722,1.22E-05,2.03393E+11,1.08E-05,1.99E-06,1.439993556,0.170763691,0.017382791,1.693012488,0.161406838,0.201265506,0.201265506
-78.50858232,0.046582364,24052771271,8.67E-06,36663615851,9.12E-06,1.96364E+11,1.37E-05,4.31E-05,0.185161434,0.114883327,0.015370882,0.600341321,0.216202904,0.148195844,0.216202904
-46.12727541,0.059589391,10637758345,1.07E-05,6688100560,4.90E-06,1.92543E+11,1.14E-05,5.73E-06,0.848710762,0.185669311,0.02390481,0.725572511,0.257502168,0.276427665,0.276427665
-50.19575231,0.033730367,7150298272,1.19E-05,18887126366,1.08E-05,2.07737E+11,1.25E-05,1.82E-05,0.521440801,0.140728747,0.012813219,1.261980289,0.172908632,0.260007392,0.260007392
-53.17806844,0.058303005,18023341844,7.58E-06,16482262619,6.46E-06,2.01051E+11,1.13E-05,1.77E-05,1.091653197,0.140149148,0.016608247,0.584952102,0.207028305,0.150594985,0.207028305
-43.00119288,0.032136272,4194120658,1.49E-05,51369145807,9.53E-06,1.96168E+11,1.26E-05,5.61E-06,0.660572869,0.183538663,0.020166751,1.862122399,0.176437116,0.416072333,0.416072333
-26.40528148,0.047405347,14233206334,9.57E-06,26122643812,1.12E-05,2.09731E+11,1.36E-05,2.35E-06,0.26506711,0.16074519,0.024324121,0.967970895,0.26869565,0.235405933,0.26869565
-77.41491372,0.023347995,5627974652,1.29E-05,9241859116,4.74E-06,1.94926E+11,1.05E-05,7.47E-05,2.720180634,0.115848108,0.012450281,1.13745228,0.081690018,0.224377746,0.224377746
-71.98313525,0.042561633,3135396443,1.14E-05,5713931013,7.87E-06,2.05398E+11,1.31E-05,1.56E-06,0.426664175,0.173309958,0.013790733,0.80184291,0.262222702,0.282869162,0.282869162
-31.81334207,0.017098116,22893013380,1.02E-05,22047667638,1.04E-05,1.90515E+11,1.09E-05,4.92E-05,1.691211353,0.103417453,0.023028701,1.361687586,0.086652363,0.178250862,0.178250862
-37.59320606,0.052053232,7031127658,1.34E-05,42910150192,1.21E-05,2.04133E+11,1.18E-05,2.09E-05,4.799210886,0.127694293,0.019073867,0.656154942,0.175493751,0.255282218,0.255282218
-58.60994481,0.027292835,10465531399,8.17E-06,10098318973,6.15E-06,1.99329E+11,1.22E-05,6.58E-06,0.150371685,0.19607923,0.017744973,1.645963251,0.270086906,0.234524951,0.270086906
-64.1982138,0.0431413,7820871027,1.08E-05,55369090714,4.40E-06,2.06295E+11,1.35E-05,1.06E-06,2.003909403,0.189801402,0.015990337,1.22758046,0.275778537,0.306658509,0.306658509
-39.5045078,0.02470346,8931775793,1.15E-05,13026424056,1.13E-05,1.9149E+11,1.06E-05,3.36E-05,0.172789982,0.133972166,0.021190105,0.754202589,0.143191268,0.227623145,0.227623145
-29.91627168,0.056851461,3430665133,8.79E-06,7305086292,8.62E-06,2.02611E+11,1.17E-05,2.51E-05,0.486604671,0.109640395,0.023710574,1.420752496,0.161258982,0.176177546,0.176177546
-66.3797766,0.03630423,19214804513,1.35E-05,28161530350,7.10E-06,1.97729E+11,1.23E-05,7.99E-06,0.711659465,0.167087062,0.01347086,0.644692479,0.214016354,0.311218742,0.311218742
-75.5029374,0.0505989,12739800011,1.42E-05,17422080081,5.25E-06,2.0195E+11,1.11E-05,1.08E-05,0.110769487,0.122071003,0.014813691,1.814898088,0.160902934,0.284902883,0.284902883
-20.81677154,0.031458004,6565440067,7.45E-06,6161848374,1.27E-05,1.97146E+11,1.28E-05,3.41E-06,3.128664171,0.154522249,0.022411188,0.500399419,0.236040759,0.1660703,0.236040759
-48.60385282,0.038294794,16399834770,1.22E-05,10888072493,1.00E-05,2.08206E+11,1.40E-05,2.56E-06,1.245890287,0.177260789,0.020094842,1.061907634,0.259495871,0.330545152,0.330545152
-55.07492201,0.01845079,4975034931,9.45E-06,33903128403,7.95E-06,1.93323E+11,1.01E-05,8.06E-05,0.278129742,0.146426975,0.017131028,0.864614531,0.134539539,0.203731323,0.203731323
-55.59542725,0.044639751,15494646258,1.16E-05,24031079994,6.09E-06,1.90633E+11,1.05E-05,2.78E-05,1.418488444,0.18727609,0.019188623,1.442089181,0.185584314,0.336089672,0.336089672
-48.23080471,0.026201997,4700399972,1.09E-05,8333375216,1.19E-05,2.05906E+11,1.36E-05,8.77E-06,0.311877012,0.142380539,0.018087951,0.640346131,0.214379897,0.22464808,0.22464808
-20.23869537,0.055538959,11838792116,1.36E-05,14979712839,1.03E-05,1.99523E+11,1.27E-05,1.17E-06,0.124209626,0.113337043,0.013904297,1.232581821,0.173613006,0.239972447,0.239972447
-75.93561638,0.034991813,6101156117,8.86E-06,45760887113,7.67E-06,2.04562E+11,1.13E-05,3.69E-05,3.562097056,0.156725025,0.023371285,0.741055812,0.204195119,0.21512478,0.21512478
-66.78303488,0.049110573,3754682937,7.40E-06,40153772360,4.68E-06,1.95039E+11,1.22E-05,3.14E-06,0.546037768,0.100795071,0.024413588,1.04620361,0.168307254,0.134256294,0.168307254
-29.42598108,0.029969592,21028744655,1.42E-05,9629040778,1.10E-05,2.00312E+11,1.18E-05,9.97E-05,0.810830215,0.169181527,0.012716993,0.870472158,0.165152964,0.338055667,0.338055667
-39.0434497,0.039617765,8144244658,9.38E-06,5308105969,9.46E-06,1.93867E+11,1.10E-05,1.33E-05,2.283152812,0.199708343,0.016696524,1.80751122,0.205454865,0.296945064,0.296945064
-64.74790638,0.019773675,9301458733,1.22E-05,20870596833,6.27E-06,2.08907E+11,1.31E-05,4.21E-06,0.193894634,0.129814319,0.020433065,0.509280505,0.182212811,0.223261894,0.223261894
-59.08639029,0.059792062,7457760374,1.48E-05,7731140059,8.16E-06,1.96717E+11,1.23E-05,1.92E-06,4.279144495,0.136037207,0.019802169,0.971924834,0.19027819,0.323406173,0.323406173
-37.20539507,0.033625415,11100645649,7.52E-06,30406681541,1.01E-05,2.01757E+11,1.16E-05,6.05E-05,0.132035175,0.193485406,0.017067374,1.117613131,0.26653513,0.210311915,0.26653513
-31.27909677,0.046080358,3381219089,1.28E-05,57891669767,1.29E-05,1.92814E+11,1.06E-05,1.45E-05,0.374636904,0.162903658,0.014522209,0.593730555,0.190178509,0.279981453,0.279981453
-72.43034823,0.022023092,24687681192,9.52E-06,13895317674,5.30E-06,2.08088E+11,1.35E-05,4.55E-06,1.507940412,0.10707289,0.02234793,1.849588038,0.142886338,0.178498757,0.178498757
-77.77434113,0.041061077,12978812722,1.02E-05,12185449633,7.31E-06,1.92314E+11,1.01E-05,1.88E-05,0.232911808,0.150447205,0.023392614,0.653491212,0.184967243,0.227459219,0.227459219
-25.90045689,0.015597475,5132180434,1.15E-05,37235971576,8.68E-06,2.07353E+11,1.39E-05,5.98E-06,2.427140522,0.119614912,0.013330936,1.675158096,0.119022351,0.209093929,0.209093929
-42.58419454,0.053366379,17272961034,8.23E-06,19356589087,1.15E-05,1.98467E+11,1.28E-05,1.41E-06,0.974053229,0.148603476,0.015673565,0.789976491,0.237670437,0.185176374,0.237670437
-53.7425239,0.028605896,4019340789,1.35E-05,6718498009,4.46E-06,2.0374E+11,1.12E-05,4.47E-05,0.580437681,0.181053202,0.02105058,1.370927319,0.156616006,0.354458015,0.354458015
-50.62739953,0.051860174,10215500440,9.01E-06,49606997728,8.84E-06,2.05125E+11,1.29E-05,7.20E-05,0.745219623,0.175764263,0.024620445,0.534473136,0.292620941,0.218402665,0.292620941
-45.54817107,0.0274074,6866861272,1.23E-05,16258481382,6.91E-06,1.90164E+11,1.10E-05,2.29E-06,0.464933774,0.14488391,0.012148344,1.704517847,0.123370033,0.270150438,0.270150438
-24.7957729,0.043070504,21979486750,7.02E-06,9023187868,4.05E-06,2.03782E+11,1.02E-05,5.39E-06,0.16509634,0.123725966,0.01608969,0.884251839,0.157657662,0.126040184,0.157657662
-79.0280558,0.016508349,3011769534,1.43E-05,25988689896,1.17E-05,1.99055E+11,1.38E-05,1.71E-05,2.098389466,0.156126095,0.020678108,1.041401852,0.149771436,0.352496613,0.352496613
-69.43249675,0.047894864,5764537282,1.39E-05,22569030422,9.68E-06,2.0078E+11,1.07E-05,6.82E-06,0.273980672,0.111158101,0.018575144,0.736453723,0.142141878,0.244377497,0.244377497
-34.36034707,0.022738873,14570927676,8.74E-06,5747058035,8.31E-06,1.95819E+11,1.34E-05,2.15E-05,1.265304983,0.168559755,0.018250772,1.25344461,0.219971941,0.224279419,0.224279419
-35.9837243,0.058090936,4367612330,1.20E-05,10450244589,5.46E-06,2.09376E+11,1.24E-05,5.13E-05,3.177447659,0.188222123,0.014105303,0.602773851,0.274195567,0.28890367,0.28890367
-60.22311728,0.032231826,18759304234,1.07E-05,43525302760,1.25E-05,1.9465E+11,1.15E-05,1.62E-06,0.109116035,0.132340245,0.022719621,1.514802108,0.180169513,0.22984887,0.22984887
-62.119957,0.038905337,4780221817,8.35E-06,12849532615,1.09E-05,2.02224E+11,1.09E-05,7.64E-06,2.848604303,0.126112009,0.024018812,1.335392976,0.154075631,0.189875743,0.189875743
-41.58639809,0.017962684,15749125558,1.31E-05,53469856724,5.12E-06,1.97498E+11,1.32E-05,2.43E-05,0.253249289,0.194450406,0.013155446,0.820054523,0.217286531,0.339113339,0.339113339
-28.77185099,0.050507503,6413565284,1.04E-05,28017187653,6.70E-06,2.08557E+11,1.20E-05,3.23E-05,0.631115849,0.174830762,0.015485281,1.545857478,0.224781423,0.277948309,0.277948309
-67.52050657,0.031674242,12438946876,1.11E-05,7132224045,9.34E-06,1.93596E+11,1.19E-05,1.03E-06,1.143202422,0.10488714,0.021689572,0.700834515,0.142100017,0.190060444,0.190060444
-73.424711,0.056735474,20004450485,1.27E-05,6197557550,1.23E-05,2.06571E+11,1.26E-05,8.42E-05,0.148118168,0.162397055,0.019582643,1.985389362,0.248339973,0.346510792,0.346510792
-22.89868865,0.036495876,3573525066,9.89E-06,17834103526,5.96E-06,1.91845E+11,1.14E-05,2.65E-06,4.874337336,0.117454959,0.017648742,0.546917869,0.153897644,0.164439572,0.164439572
-47.45945895,0.043726909,9146135078,1.47E-05,34389239343,7.55E-06,2.0296E+11,1.03E-05,3.55E-06,1.717669364,0.138655628,0.015116371,1.161417483,0.124638852,0.293349718,0.293349718
-56.21568238,0.02419042,8012659586,7.89E-06,11267494255,1.07E-05,1.97999E+11,1.37E-05,1.12E-05,0.420273961,0.181992499,0.022115609,0.945191372,0.281630717,0.222780843,0.281630717
-57.32773004,0.05482006,3258110899,1.05E-05,21516734801,9.16E-06,2.04241E+11,1.32E-05,2.14E-06,1.218991892,0.171854107,0.013572978,1.093165689,0.263934135,0.276839683,0.276839683
-46.46969141,0.035684663,23786436178,1.18E-05,5161263459,6.60E-06,1.99202E+11,1.08E-05,6.78E-05,0.28382191,0.10190667,0.023607678,0.990703834,0.123553762,0.200449979,0.200449979
-22.24933278,0.04532848,7245282651,8.56E-06,9954285346,4.94E-06,2.05603E+11,1.19E-05,1.60E-05,0.100016843,0.12919252,0.021291035,1.888987336,0.195684472,0.173279706,0.195684472
-73.95476222,0.025489964,10785414901,1.38E-05,39125949147,1.08E-05,1.90329E+11,1.21E-05,5.08E-06,3.458770375,0.197522525,0.015890216,0.579518799,0.208758393,0.38124473,0.38124473
-68.52287646,0.038924922,17489781821,1.45E-05,44616193478,1.06E-05,2.09857E+11,1.15E-05,2.26E-05,0.441795319,0.141635144,0.017231657,1.643481108,0.147017516,0.328903626,0.328903626
-27.65727177,0.02049257,4070448265,7.21E-06,15476157836,7.44E-06,1.94819E+11,1.26E-05,7.11E-06,0.785069113,0.184969727,0.019993429,0.668191473,0.250922039,0.189943709,0.250922039
-41.0615973,0.0498226,13699603494,1.25E-05,8107683788,5.78E-06,2.01236E+11,1.36E-05,1.70E-06,1.956464536,0.159325889,0.022513799,1.404489467,0.233147092,0.318930665,0.318930665
-62.75948482,0.029280867,5416308276,9.19E-06,24759807573,1.22E-05,1.95963E+11,1.03E-05,5.35E-05,0.17730006,0.114373875,0.014711882,0.773404529,0.134204249,0.16058346,0.16058346
-60.86240951,0.04677728,11498495501,7.82E-06,6498977272,1.19E-05,2.08411E+11,1.11E-05,2.67E-05,4.695329166,0.12065175,0.012549611,0.625411603,0.167767988,0.143230516,0.167767988
